2017-10-15 15:58:08 +0000,16284,-776,-1776,46,20,242,0,1
2017-10-15 15:58:09 +0000,16336,-480,-1464,74,34,196,0,1
2017-10-15 15:58:09 +0000,16644,-308,-1604,32,12,231,0,1
2017-10-15 15:58:09 +0000,16772,-544,-1712,-32,20,2,0,1
2017-10-15 15:58:09 +0000,16216,-496,-1652,-19,64,7,0,1
2017-10-15 15:58:09 +0000,17064,-576,-2088,126,39,213,0,1
2017-10-15 15:58:09 +0000,17544,-120,-864,202,-20,195,0,1
2017-10-15 15:58:09 +0000,17196,-32,-920,99,-5,3,0,1
2017-10-15 15:58:09 +0000,15984,-168,-1236,-23,-10,27,0,1
2017-10-15 15:58:09 +0000,16408,20,-1552,-135,2,81,0,1
2017-10-15 15:58:10 +0000,17072,-1732,-1968,-217,41,46,0,1
2017-10-15 15:58:10 +0000,16452,-908,-1564,20,-19,228,0,1
2017-10-15 15:58:10 +0000,16248,-908,-1688,72,-22,247,0,1
2017-10-15 15:58:10 +0000,16360,-332,-1324,86,32,242,0,1
2017-10-15 15:58:10 +0000,16292,-264,-1164,88,1,192,0,1
2017-10-15 15:58:10 +0000,16616,-564,-2072,110,29,243,0,1
2017-10-15 15:58:10 +0000,16700,336,-1236,-21,-23,25,0,1
2017-10-15 15:58:10 +0000,15784,-776,-1560,-90,-9,155,0,1
2017-10-15 15:58:10 +0000,16340,-220,-2012,-41,-13,240,0,1
2017-10-15 15:58:10 +0000,16644,-884,-1736,-53,9,21,0,1
2017-10-15 15:58:11 +0000,16160,-336,-1212,11,8,37,0,1
2017-10-15 15:58:11 +0000,16660,-756,-1544,-33,40,4,0,1
2017-10-15 15:58:11 +0000,16396,-904,-1928,13,43,252,0,1
2017-10-15 15:58:11 +0000,16404,-520,-1364,111,9,43,0,1
2017-10-15 15:58:11 +0000,16512,-816,-1468,48,20,243,0,1
2017-10-15 15:58:11 +0000,16364,-596,-1520,86,5,1,0,1
2017-10-15 15:58:11 +0000,16484,-568,-1520,69,14,20,0,1
2017-10-15 15:58:11 +0000,16480,-892,-1444,12,5,3,0,1
2017-10-15 15:58:11 +0000,16372,-884,-1624,18,-1,1,0,1
2017-10-15 15:58:12 +0000,16616,-856,-1556,15,21,2,0,1
2017-10-15 15:58:12 +0000,16424,-716,-1620,18,1,207,0,1
2017-10-15 15:58:12 +0000,16492,-628,-1548,-12,14,192,0,1
2017-10-15 15:58:12 +0000,16464,-692,-1508,5,-3,238,0,1
2017-10-15 15:58:12 +0000,16504,-592,-1548,28,5,251,0,1
2017-10-15 15:58:12 +0000,16500,-452,-1556,12,15,247,0,1
2017-10-15 15:58:12 +0000,16448,-584,-1732,32,2,244,0,1
2017-10-15 15:58:12 +0000,16496,-236,-1672,82,-1,21,0,1
2017-10-15 15:58:12 +0000,16632,72,-1640,45,35,80,0,1
2017-10-15 15:58:12 +0000,16592,-840,-1764,-161,35,95,0,1
2017-10-15 15:58:13 +0000,16408,-1320,-1628,-194,78,21,0,1
2017-10-15 15:58:13 +0000,16384,-1268,-1244,-118,65,219,0,1
2017-10-15 15:58:13 +0000,16344,-1068,-1428,3,17,225,0,1
2017-10-15 15:58:13 +0000,16500,-760,-1372,92,20,229,0,1
2017-10-15 15:58:13 +0000,16512,-544,-1544,72,30,231,0,1
2017-10-15 15:58:13 +0000,16628,-528,-1352,13,9,255,0,1
2017-10-15 15:58:13 +0000,16496,-456,-1164,41,23,0,0,1
2017-10-15 15:58:13 +0000,16532,-676,-1348,-4,23,249,0,1
2017-10-15 15:58:13 +0000,16408,-680,-1352,10,18,247,0,1
2017-10-15 15:58:13 +0000,16468,-776,-1372,35,16,228,0,1
2017-10-15 15:58:14 +0000,16620,-448,-1372,112,35,211,0,1
2017-10-15 15:58:14 +0000,16524,-112,-1212,62,33,233,0,1
2017-10-15 15:58:14 +0000,16508,-340,-1212,-52,18,6,0,1
2017-10-15 15:58:14 +0000,16556,-748,-1232,-13,19,249,0,1
2017-10-15 15:58:14 +0000,16600,-408,-1116,108,41,4,0,1
2017-10-15 15:58:14 +0000,16400,-436,-1088,148,61,219,0,1
2017-10-15 15:58:14 +0000,16704,-36,-1000,43,37,229,0,1
2017-10-15 15:58:14 +0000,16456,-408,-1224,-27,15,18,0,1
2017-10-15 15:58:14 +0000,16612,-280,-1120,-37,7,57,0,1
2017-10-15 15:58:15 +0000,16668,-1072,-1580,-85,71,10,0,1
2017-10-15 15:58:15 +0000,16796,-508,-920,69,68,188,0,1
2017-10-15 15:58:15 +0000,16288,-400,-564,134,69,177,0,1
2017-10-15 15:58:15 +0000,16236,4,-612,140,74,209,0,1
2017-10-15 15:58:15 +0000,16280,412,-664,33,74,16,0,1
2017-10-15 15:58:15 +0000,16832,-492,-572,7,88,35,0,1
2017-10-15 15:58:15 +0000,16168,-436,-312,87,130,222,0,1
2017-10-15 15:58:15 +0000,16604,-160,-100,202,77,185,0,1
2017-10-15 15:58:15 +0000,16544,160,-72,223,76,251,0,1
2017-10-15 15:58:15 +0000,16736,392,-140,15,71,77,0,1
2017-10-15 15:58:16 +0000,16608,-64,108,-121,112,62,0,1
2017-10-15 15:58:16 +0000,16600,-764,264,-25,105,242,0,1
2017-10-15 15:58:16 +0000,16284,-816,524,56,100,246,0,1
2017-10-15 15:58:16 +0000,16416,-532,1168,235,136,34,0,1
2017-10-15 15:58:16 +0000,16272,284,1532,231,170,53,0,1
2017-10-15 15:58:16 +0000,16644,424,1616,-3,34,90,0,1
2017-10-15 15:58:16 +0000,16080,-1316,1128,-46,-31,97,0,1
2017-10-15 15:58:16 +0000,16916,-560,768,71,43,78,0,1
2017-10-15 15:58:16 +0000,16800,-804,716,6,99,70,0,1
2017-10-15 15:58:17 +0000,16744,-1788,1036,-35,112,40,0,1
2017-10-15 15:58:17 +0000,16240,-1264,1448,-27,197,10,0,1
2017-10-15 15:58:17 +0000,16388,-1472,1900,31,218,231,0,1
2017-10-15 15:58:17 +0000,16128,-1180,2604,82,143,211,0,1
2017-10-15 15:58:17 +0000,16044,-44,2840,82,105,195,0,1
2017-10-15 15:58:17 +0000,15804,876,3148,-42,119,225,0,1
2017-10-15 15:58:17 +0000,16368,-824,3164,-123,122,2,0,1
2017-10-15 15:58:17 +0000,16464,-1584,2532,-119,61,28,0,1
2017-10-15 15:58:17 +0000,16420,-1908,2868,34,21,222,0,1
2017-10-15 15:58:17 +0000,16108,-1872,2900,150,50,198,0,1
2017-10-15 15:58:18 +0000,16364,-268,3372,217,54,219,0,1
2017-10-15 15:58:18 +0000,15948,256,3424,84,48,203,0,1
2017-10-15 15:58:18 +0000,16060,-980,3528,-51,59,240,0,1
2017-10-15 15:58:18 +0000,16124,-508,3516,45,23,4,0,1
2017-10-15 15:58:18 +0000,15728,-40,3612,100,-13,228,0,1
2017-10-15 15:58:18 +0000,16084,-56,3592,46,-41,240,0,1
2017-10-15 15:58:18 +0000,15932,-72,3336,-50,-33,9,0,1
2017-10-15 15:58:18 +0000,16192,-628,2964,-130,-114,232,0,1
2017-10-15 15:58:18 +0000,16076,-360,3132,-85,-129,236,0,1
2017-10-15 15:58:19 +0000,15840,-740,3132,-30,-154,242,0,1
2017-10-15 15:58:19 +0000,15800,-284,2760,-74,-263,17,0,1
2017-10-15 15:58:19 +0000,15884,156,2016,-88,-304,15,0,1
2017-10-15 15:58:19 +0000,16184,-308,964,-157,-303,35,0,1
2017-10-15 15:58:19 +0000,16952,-508,-216,38,-208,167,0,1
2017-10-15 15:58:19 +0000,16552,-116,-296,160,-130,154,0,1
2017-10-15 15:58:19 +0000,17004,256,-96,132,-67,233,0,1
2017-10-15 15:58:19 +0000,16712,332,-232,44,-56,243,0,1
2017-10-15 15:58:19 +0000,16588,-24,-500,-31,-47,7,0,1
2017-10-15 15:58:19 +0000,16584,-212,-352,-22,-2,23,0,1
2017-10-15 15:58:20 +0000,16548,-104,-328,57,1,13,0,1
2017-10-15 15:58:20 +0000,16516,56,-160,89,0,235,0,1
2017-10-15 15:58:20 +0000,16524,12,-284,-29,12,241,0,1
2017-10-15 15:58:20 +0000,16524,-92,-228,20,12,253,0,1
2017-10-15 15:58:20 +0000,16564,-80,-288,41,15,253,0,1
2017-10-15 15:58:20 +0000,16512,8,-232,29,19,3,0,1
2017-10-15 15:58:20 +0000,16532,48,-268,20,15,9,0,1
2017-10-15 15:58:20 +0000,16620,-40,-304,13,15,15,0,1
2017-10-15 15:58:34 +0000,16520,-544,1440,2,33,9,0,2
2017-10-15 15:58:34 +0000,16400,-652,1464,5,66,26,0,2
2017-10-15 15:58:34 +0000,16640,-656,1652,-4,109,33,0,2
2017-10-15 15:58:34 +0000,16420,-900,1940,-3,132,54,0,2
2017-10-15 15:58:34 +0000,16324,-900,1988,73,68,59,0,2
2017-10-15 15:58:35 +0000,16520,-1240,1896,25,74,77,0,2
2017-10-15 15:58:35 +0000,16572,-2336,1628,299,117,77,0,2
2017-10-15 15:58:35 +0000,16700,-804,2312,383,142,9,0,2
2017-10-15 15:58:35 +0000,16044,-576,2660,384,234,230,0,2
2017-10-15 15:58:35 +0000,15980,-432,3544,298,162,225,0,2
2017-10-15 15:58:35 +0000,15808,-316,3776,173,107,6,0,2
2017-10-15 15:58:35 +0000,16000,-772,3924,84,128,14,0,2
2017-10-15 15:58:35 +0000,15760,-752,4056,136,133,25,0,2
2017-10-15 15:58:35 +0000,15808,-968,4120,121,28,254,0,2
2017-10-15 15:58:36 +0000,15744,-344,4036,75,-1,223,0,2
2017-10-15 15:58:36 +0000,15988,-304,4088,38,-25,205,0,2
2017-10-15 15:58:36 +0000,14848,-612,3292,-69,-89,198,0,2
2017-10-15 15:58:36 +0000,15524,460,3432,-383,-108,85,0,2
2017-10-15 15:58:36 +0000,16384,548,3752,-435,-99,83,0,2
2017-10-15 15:58:36 +0000,15748,-1240,3712,-475,-66,1,0,2
2017-10-15 15:58:36 +0000,16772,-556,2396,-242,15,172,0,2
2017-10-15 15:58:36 +0000,16828,-1000,2236,-138,72,188,0,2
2017-10-15 15:58:36 +0000,16060,-1524,2780,-196,66,8,0,2
2017-10-15 15:58:36 +0000,16168,-2172,2540,-151,79,104,0,2
2017-10-15 15:58:37 +0000,16452,-2288,3216,31,103,59,0,2
2017-10-15 15:58:37 +0000,16048,-1096,3628,100,108,47,0,2
2017-10-15 15:58:37 +0000,15564,-1496,3764,73,74,38,0,2
2017-10-15 15:58:37 +0000,15664,-1100,4284,19,20,52,0,2
2017-10-15 15:58:37 +0000,15836,-2344,3692,-19,-80,48,0,2
2017-10-15 15:58:37 +0000,16196,-1736,2780,-2,-21,221,0,2
2017-10-15 15:58:37 +0000,16056,-2340,3548,34,-47,255,0,2
2017-10-15 15:58:37 +0000,16204,-2096,3156,89,-84,238,0,2
2017-10-15 15:58:37 +0000,16024,-1244,3272,102,-74,181,0,2
2017-10-15 15:58:37 +0000,16152,-1500,3272,49,-35,135,0,2
2017-10-15 15:58:38 +0000,16280,-1192,3148,138,59,235,0,2
2017-10-15 15:58:38 +0000,16152,-768,3112,219,27,21,0,2
2017-10-15 15:58:38 +0000,16472,-716,2904,121,-45,241,0,2
2017-10-15 15:58:38 +0000,16636,-1096,2964,-2,-63,12,0,2
2017-10-15 15:58:38 +0000,16152,-916,2852,46,6,53,0,2
2017-10-15 15:58:38 +0000,16292,-628,2572,-17,15,244,0,2
2017-10-15 15:58:38 +0000,16252,-600,2564,-96,18,17,0,2
2017-10-15 15:58:38 +0000,16516,-1548,2332,-84,-8,174,0,2
2017-10-15 15:58:38 +0000,16192,-1544,2140,-64,15,195,0,2
2017-10-15 15:58:39 +0000,16212,-1420,2200,56,9,220,0,2
2017-10-15 15:58:39 +0000,16336,-512,2924,97,1,228,0,2
2017-10-15 15:58:39 +0000,15860,-356,2960,12,-5,12,0,2
2017-10-15 15:58:39 +0000,16136,-720,2592,38,-62,196,0,2
2017-10-15 15:58:39 +0000,16700,-476,2280,-35,-154,195,0,2
2017-10-15 15:58:39 +0000,16164,-48,1660,-190,-66,96,0,2
2017-10-15 15:58:39 +0000,16688,-2032,1612,-209,25,58,0,2
2017-10-15 15:58:39 +0000,16284,-1408,1580,109,57,235,0,2
2017-10-15 15:58:39 +0000,16472,-1196,1896,61,19,213,0,2
2017-10-15 15:58:40 +0000,16392,-1580,1308,261,6,224,0,2
2017-10-15 15:58:40 +0000,16436,-232,2168,348,61,238,0,2
2017-10-15 15:58:40 +0000,16396,-244,2176,154,40,56,0,2
2017-10-15 15:58:40 +0000,16364,-400,2252,-2,33,47,0,2
2017-10-15 15:58:40 +0000,16232,-500,2452,-70,78,2,0,2
2017-10-15 15:58:40 +0000,16168,-780,2544,-77,87,243,0,2
2017-10-15 15:58:40 +0000,16268,-1012,2448,-16,46,223,0,2
2017-10-15 15:58:40 +0000,16180,-924,2400,21,5,15,0,2
2017-10-15 15:58:40 +0000,16192,-804,2532,43,-14,15,0,2
2017-10-15 15:58:40 +0000,16372,-808,2312,35,-23,13,0,2
2017-10-15 15:58:41 +0000,16332,-840,2176,41,-1,11,0,2
2017-10-15 15:58:41 +0000,16416,-836,2236,50,4,9,0,2
2017-10-15 15:58:41 +0000,16448,-924,2264,24,-2,4,0,2
2017-10-15 15:58:41 +0000,16300,-1032,2296,12,10,13,0,2
2017-10-15 15:58:41 +0000,16312,-928,2256,20,19,12,0,2
2017-10-15 15:58:41 +0000,16268,-916,2256,14,26,6,0,2
2017-10-15 15:58:41 +0000,16212,-748,2400,24,19,10,0,2
2017-10-15 15:58:41 +0000,16448,-1068,2276,14,-10,2,0,2
2017-10-15 15:58:41 +0000,16280,-1048,2360,26,18,9,0,2
2017-10-15 15:58:41 +0000,16344,-1052,2148,22,13,2,0,2
2017-10-15 15:58:42 +0000,16296,-960,2328,22,25,254,0,2
2017-10-15 15:58:42 +0000,16268,-976,2356,11,12,250,0,2
2017-10-15 15:58:42 +0000,16348,-1016,2220,7,13,244,0,2
2017-10-15 15:58:42 +0000,16364,-964,2304,24,24,2,0,2
2017-10-15 15:58:42 +0000,16372,-848,2332,26,6,253,0,2
2017-10-15 15:58:42 +0000,16336,-816,2392,22,25,251,0,2
2017-10-15 15:58:42 +0000,16288,-888,2324,0,17,3,0,2
2017-10-15 15:58:42 +0000,16288,-896,2424,12,13,3,0,2
2017-10-15 15:58:42 +0000,16316,-964,2280,32,14,1,0,2
2017-10-15 15:58:43 +0000,16256,-792,2348,24,10,3,0,2
2017-10-15 15:58:43 +0000,16328,-968,2240,16,7,5,0,2
2017-10-15 15:58:43 +0000,16228,-888,2348,29,4,4,0,2
2017-10-15 15:58:43 +0000,16292,-872,2252,29,2,5,0,2
2017-10-15 15:58:43 +0000,16304,-948,2144,38,16,253,0,2
2017-10-15 15:58:43 +0000,16400,-952,2228,15,10,4,0,2
2017-10-15 15:58:43 +0000,16340,-980,2224,22,10,2,0,2
2017-10-15 15:58:43 +0000,16252,-1000,2224,31,13,254,0,2
2017-10-15 15:58:43 +0000,16300,-960,2144,30,15,250,0,2
2017-10-15 15:58:43 +0000,16372,-860,2296,14,13,248,0,2
2017-10-15 15:58:44 +0000,16348,-928,2328,11,14,251,0,2
2017-10-15 15:58:44 +0000,16340,-872,2224,18,18,252,0,2
2017-10-15 15:58:44 +0000,16332,-848,2144,13,13,253,0,2
2017-10-15 15:58:44 +0000,16308,-756,2308,15,21,5,0,2
2017-10-15 15:58:44 +0000,16324,-904,2352,13,17,4,0,2
2017-10-15 15:58:44 +0000,16288,-964,2320,20,11,0,0,2
2017-10-15 15:58:44 +0000,16364,-828,2292,25,18,255,0,2
2017-10-15 15:58:44 +0000,16328,-856,2264,24,19,254,0,2
2017-10-15 15:58:44 +0000,16300,-852,2424,16,16,254,0,2
2017-10-15 15:58:45 +0000,16316,-840,2368,16,12,253,0,2
2017-10-15 15:58:45 +0000,16324,-816,2364,21,15,255,0,2
2017-10-15 15:58:45 +0000,16340,-740,2320,15,7,255,0,2
2017-10-15 15:58:45 +0000,16360,-776,2320,22,12,251,0,2
2017-10-15 15:58:45 +0000,16292,-812,2312,17,11,254,0,2
2017-10-15 15:58:45 +0000,16332,-808,2360,22,14,255,0,2
2017-10-15 15:58:45 +0000,16304,-740,2276,26,13,254,0,2
2017-10-15 15:58:45 +0000,16268,-768,2292,22,8,255,0,2
2017-10-15 15:58:45 +0000,16356,-784,2288,20,8,2,0,2
2017-10-15 15:58:45 +0000,16340,-812,2232,25,5,6,0,2
2017-10-15 15:58:46 +0000,16308,-764,2256,29,7,9,0,2
2017-10-15 15:58:46 +0000,16356,-888,2224,19,4,9,0,2
2017-10-15 15:58:46 +0000,16372,-836,2324,24,13,12,0,2
2017-10-15 15:58:46 +0000,16292,-884,2200,24,11,2,0,2
2017-10-15 15:58:46 +0000,16268,-848,2188,23,11,3,0,2
2017-10-15 15:58:46 +0000,16324,-860,2268,21,19,2,0,2
2017-10-15 15:58:46 +0000,16376,-772,2320,18,18,254,0,2
2017-10-15 15:58:46 +0000,16308,-920,2264,14,15,2,0,2
2017-10-15 15:58:46 +0000,16336,-884,2224,19,15,4,0,2
2017-10-15 15:58:46 +0000,16332,-800,2228,19,13,6,0,2
2017-10-15 15:58:47 +0000,16440,-844,2132,18,9,11,0,2
2017-10-15 15:58:47 +0000,16324,-836,2268,26,23,7,0,2
2017-10-15 15:58:47 +0000,16460,-376,2128,92,59,28,0,2
2017-10-15 15:58:47 +0000,16436,-672,2364,-36,15,88,0,2
2017-10-15 15:58:47 +0000,16016,-1240,2600,-69,9,74,0,2
2017-10-15 15:58:47 +0000,16120,-1672,2536,-7,5,226,0,2
2017-10-15 15:58:47 +0000,16408,-1052,2356,31,-15,3,0,2
2017-10-15 15:58:47 +0000,16296,-1164,2220,56,-4,253,0,2
2017-10-15 15:58:47 +0000,16228,-936,2196,27,-38,239,0,2
2017-10-15 15:58:48 +0000,16412,-1280,2032,-40,-64,233,0,2
2017-10-15 15:58:48 +0000,16436,-1324,1880,46,3,192,0,2
2017-10-15 15:58:48 +0000,16548,-724,1784,73,25,209,0,2
2017-10-15 15:58:48 +0000,16308,-668,1816,33,11,235,0,2
2017-10-15 15:58:48 +0000,16244,-604,1928,27,11,243,0,2
2017-10-15 15:58:48 +0000,16284,-568,1904,27,15,22,0,2
2017-10-15 15:58:48 +0000,16480,-632,2028,6,10,9,0,2
2017-10-15 15:58:48 +0000,16396,-844,1980,11,8,252,0,2
2017-10-15 15:58:48 +0000,16332,-888,1856,18,18,245,0,2
2017-10-15 15:58:48 +0000,16356,-856,2224,9,24,1,0,2
2017-10-15 15:58:49 +0000,16332,-980,2104,15,21,7,0,2
2017-10-15 15:58:49 +0000,16324,-868,2072,19,12,3,0,2
2017-10-15 15:58:49 +0000,16276,-748,1956,25,20,249,0,2
2017-10-15 15:58:49 +0000,16408,-824,1940,26,19,9,0,2
2017-10-15 15:58:49 +0000,16324,-816,2088,23,21,12,0,2
2017-10-15 15:58:49 +0000,16408,-796,2176,28,16,11,0,2
2017-10-15 15:58:49 +0000,16328,-868,2176,24,14,10,0,2
2017-10-15 15:58:49 +0000,16324,-896,2148,34,8,8,0,2
2017-10-15 15:58:49 +0000,16372,-860,1948,21,9,19,0,2
2017-10-15 15:58:50 +0000,16400,-988,1952,25,1,4,0,2
2017-10-15 15:58:50 +0000,16384,-828,2024,27,5,7,0,2
2017-10-15 15:58:50 +0000,16312,-904,2012,20,7,4,0,2
2017-10-15 15:58:50 +0000,16392,-1052,2016,14,7,7,0,2
2017-10-15 15:58:50 +0000,16428,-948,2000,24,12,6,0,2
2017-10-15 15:58:50 +0000,16396,-848,1980,25,14,251,0,2
2017-10-15 15:58:50 +0000,16392,-916,1924,9,18,252,0,2
2017-10-15 15:58:50 +0000,16392,-1004,2000,8,23,3,0,2
2017-10-15 15:58:50 +0000,16332,-984,1992,20,23,254,0,2
2017-10-15 15:58:50 +0000,16248,-1000,1960,32,26,250,0,2
2017-10-15 15:58:51 +0000,16332,-884,2208,13,25,253,0,2
2017-10-15 15:58:51 +0000,16356,-896,2140,9,19,253,0,2
2017-10-15 15:58:51 +0000,16372,-868,2124,13,17,1,0,2
2017-10-15 15:58:51 +0000,16396,-932,2012,24,18,255,0,2
2017-10-15 15:58:51 +0000,16320,-880,2220,22,7,254,0,2
2017-10-15 15:58:51 +0000,16324,-956,2108,20,18,2,0,2
2017-10-15 15:58:51 +0000,16248,-912,2032,25,15,3,0,2
2017-10-15 15:58:51 +0000,16556,-932,1824,97,54,3,0,2
2017-10-15 15:58:51 +0000,16596,-352,2124,46,81,88,0,2
2017-10-15 15:58:52 +0000,15996,-1096,2604,-127,17,83,0,2
2017-10-15 15:58:52 +0000,15972,-1876,2468,-81,-21,254,0,2
2017-10-15 15:58:52 +0000,16344,-1692,2120,56,0,210,0,2
2017-10-15 15:58:52 +0000,16424,-1244,1916,53,-4,236,0,2
2017-10-15 15:58:52 +0000,16348,-936,2152,25,-22,242,0,2
2017-10-15 15:58:52 +0000,16460,-1012,2032,9,-11,243,0,2
2017-10-15 15:58:52 +0000,16348,-1116,2148,19,9,246,0,2
2017-10-15 15:58:52 +0000,16332,-976,2004,23,8,252,0,2
2017-10-15 15:58:52 +0000,16352,-1052,2128,35,12,250,0,2
2017-10-15 15:58:52 +0000,16268,-1020,2008,15,19,6,0,2
2017-10-15 15:58:53 +0000,16420,-952,1992,19,13,8,0,2
2017-10-15 15:58:53 +0000,16440,-816,2028,57,53,48,0,2
2017-10-15 15:58:53 +0000,16156,-1176,2184,20,6,77,0,2
2017-10-15 15:58:53 +0000,16132,-1420,2364,-12,-23,229,0,2
2017-10-15 15:58:53 +0000,16288,-1280,2096,38,-23,236,0,2
2017-10-15 15:58:53 +0000,16496,-880,1300,10,98,249,0,2
2017-10-15 15:58:53 +0000,16544,-916,2280,8,1,246,0,2
2017-10-15 15:58:53 +0000,16144,-1300,1924,-40,-132,235,0,2
2017-10-15 15:58:53 +0000,16436,-1348,1692,37,23,189,0,2
2017-10-15 15:58:53 +0000,16564,-836,1868,52,46,209,0,2
2017-10-15 15:58:54 +0000,16440,-664,1800,15,-12,243,0,2
2017-10-15 15:58:54 +0000,16380,-852,1720,16,8,253,0,2
2017-10-15 15:58:54 +0000,16452,-888,1764,26,22,255,0,2
2017-10-15 15:58:54 +0000,16424,-788,1908,30,14,251,0,2
2017-10-15 15:58:54 +0000,16364,-840,1936,24,-1,8,0,2
2017-10-15 15:58:54 +0000,16476,-928,1880,15,12,19,0,2
2017-10-15 15:58:54 +0000,16408,-908,1868,39,12,36,0,2
2017-10-15 15:58:54 +0000,16432,-840,1748,62,11,28,0,2
2017-10-15 15:58:54 +0000,16360,-972,1560,41,50,5,0,2
2017-10-15 15:58:55 +0000,16512,-960,1696,-30,55,22,0,2
2017-10-15 15:58:55 +0000,16272,-1228,1720,0,30,66,0,2
2017-10-15 15:58:55 +0000,16208,-1248,2332,8,14,29,0,2
2017-10-15 15:58:55 +0000,16168,-1316,2268,36,9,6,0,2
2017-10-15 15:58:55 +0000,16248,-1180,1736,38,-3,244,0,2
2017-10-15 15:58:55 +0000,16368,-1260,1964,28,-5,5,0,2
2017-10-15 15:58:55 +0000,16332,-1160,1904,1,0,253,0,2
2017-10-15 15:58:55 +0000,16336,-1228,1996,-6,-6,250,0,2
2017-10-15 15:58:55 +0000,16388,-1140,1620,24,11,244,0,2
2017-10-15 15:58:55 +0000,16352,-1132,1900,18,24,248,0,2
2017-10-15 15:58:56 +0000,16292,-1024,1904,14,2,255,0,2
2017-10-15 15:58:56 +0000,16168,-1212,1612,15,-4,241,0,2
2017-10-15 15:58:56 +0000,16540,-1068,1660,107,20,206,0,2
2017-10-15 15:58:56 +0000,16620,-520,1756,-101,-75,243,0,2
2017-10-15 15:58:56 +0000,16688,-1792,1424,-73,-160,97,0,2
2017-10-15 15:58:56 +0000,16252,-772,1388,18,-97,90,0,2
2017-10-15 15:58:56 +0000,16180,-792,1600,-128,-21,103,0,2
2017-10-15 15:58:56 +0000,16608,-2232,472,-99,-77,255,0,2
2017-10-15 15:58:56 +0000,16212,-2248,872,64,2,206,0,2
2017-10-15 15:58:57 +0000,16184,-1656,924,151,27,98,0,2
2017-10-15 15:58:57 +0000,16588,-792,860,145,10,219,0,2
2017-10-15 15:58:57 +0000,16568,-704,824,68,17,201,0,2
2017-10-15 15:58:57 +0000,16392,-496,816,28,27,214,0,2
2017-10-15 15:58:57 +0000,16552,-632,812,94,56,230,0,2
2017-10-15 15:58:57 +0000,16640,-552,1180,130,121,228,0,2
2017-10-15 15:58:57 +0000,16148,-592,1276,65,201,16,0,2
2017-10-15 15:58:57 +0000,16772,-372,1420,-31,234,156,0,2
2017-10-15 15:58:57 +0000,16944,-1404,1600,48,335,158,0,2
2017-10-15 15:58:57 +0000,16360,-272,2240,379,485,185,0,2
2017-10-15 15:58:58 +0000,16148,352,3424,253,512,196,0,2
2017-10-15 15:58:58 +0000,15892,620,4464,84,452,196,0,2
2017-10-15 15:58:58 +0000,15228,980,5656,-13,344,229,0,2
2017-10-15 15:58:58 +0000,14932,332,6352,-86,337,210,0,2
2017-10-15 15:58:58 +0000,14668,80,7040,-95,322,193,0,2
2017-10-15 15:58:58 +0000,14612,-408,7076,-63,272,211,0,2
2017-10-15 15:58:58 +0000,14416,-196,7784,15,208,207,0,2
2017-10-15 15:58:58 +0000,14392,744,7868,96,106,212,0,2
2017-10-15 15:58:58 +0000,14432,648,7900,107,61,182,0,2
2017-10-15 15:58:58 +0000,14612,828,7544,72,6,200,0,2
2017-10-15 15:58:59 +0000,15088,1596,7728,-44,-30,231,0,2
2017-10-15 15:58:59 +0000,14824,-416,6980,-113,-25,212,0,2
2017-10-15 15:58:59 +0000,14352,364,7676,128,66,28,0,2
2017-10-15 15:58:59 +0000,14780,1092,7480,207,59,20,0,2
2017-10-15 15:58:59 +0000,14908,1828,7652,287,0,8,0,2
2017-10-15 15:58:59 +0000,14616,2048,7132,109,-9,100,0,2
2017-10-15 15:58:59 +0000,14940,140,6916,35,40,137,0,2
2017-10-15 15:58:59 +0000,14280,432,7964,225,118,217,0,2
2017-10-15 15:58:59 +0000,14676,2400,7368,116,-11,143,0,2
2017-10-15 15:59:00 +0000,14532,1980,7512,-252,80,121,0,2
2017-10-15 15:59:00 +0000,14740,-252,7712,-243,43,74,0,2
2017-10-15 15:59:00 +0000,14424,-988,7976,-60,68,24,0,2
2017-10-15 15:59:00 +0000,13960,-1140,8148,85,40,47,0,2
2017-10-15 15:59:00 +0000,14460,-280,8120,185,17,244,0,2
2017-10-15 15:59:00 +0000,14508,348,8056,117,-15,236,0,2
2017-10-15 15:59:00 +0000,14352,792,7816,-10,-41,31,0,2
2017-10-15 15:59:00 +0000,14640,-348,7560,-52,9,26,0,2
2017-10-15 15:59:00 +0000,14308,-428,7996,30,26,5,0,2
2017-10-15 15:59:00 +0000,14320,-96,7792,-58,57,5,0,2
2017-10-15 15:59:01 +0000,14260,-748,7928,-55,71,168,0,2
2017-10-15 15:59:01 +0000,14548,-288,7888,-77,69,187,0,2
2017-10-15 15:59:01 +0000,14236,-372,8232,-7,69,166,0,2
2017-10-15 15:59:01 +0000,13988,-412,8216,-7,72,205,0,2
2017-10-15 15:59:01 +0000,13908,0,8560,-1,54,251,0,2
2017-10-15 15:59:01 +0000,14032,-184,8508,-8,59,28,0,2
2017-10-15 15:59:01 +0000,14124,-96,8400,67,27,244,0,2
2017-10-15 15:59:01 +0000,14212,464,8464,25,27,9,0,2
2017-10-15 15:59:01 +0000,14536,964,8528,77,10,18,0,2
2017-10-15 15:59:02 +0000,13740,124,8504,40,56,34,0,2
2017-10-15 15:59:02 +0000,14052,-144,8468,-14,-5,42,0,2
2017-10-15 15:59:02 +0000,13984,-340,8476,56,-6,29,0,2
2017-10-15 15:59:02 +0000,14264,288,8572,87,12,25,0,2
